owner,repo,commit_hash,commit_url,performance_message
Graylog2,graylog2-server,78ff05b121706519c6754f9880acc388f34d1890,https://github.com/Graylog2/graylog2-server/commit/78ff05b121706519c6754f9880acc388f34d1890,Move output batch size calculation out of synchronized block (#21415)
apache,skywalking,889ae9dbe8c317040cc4759e305a655493382022,https://github.com/apache/skywalking/commit/889ae9dbe8c317040cc4759e305a655493382022,Increase the idle check interval of the message queue to 200ms to reduce CPU usage under low load conditions (#13227)
apache,iotdb,75d7f27fbdfdeb3e1d0c88395e01d93eb0a4e7da,https://github.com/apache/iotdb/commit/75d7f27fbdfdeb3e1d0c88395e01d93eb0a4e7da,Pipe: Reduce IoTDBAirGapConnector Handshake times (#15990)
pmd,pmd,6966b9fc121721c4dcde220cec48407d38a51646,https://github.com/pmd/pmd/commit/6966b9fc121721c4dcde220cec48407d38a51646,Optimize BackslackEscapeTranslator
camunda,camunda,ebc21be91705a59d9d87b41979300697b4771dc8,https://github.com/camunda/camunda/commit/ebc21be91705a59d9d87b41979300697b4771dc8,perf: avoid copy of child element instances
AxonFramework,AxonFramework,d86a16ace1a8cfdb9ed55f19a76acdcc4c206dd0,https://github.com/AxonFramework/AxonFramework/commit/d86a16ace1a8cfdb9ed55f19a76acdcc4c206dd0,[#3402] FallbackMessageTypeResolver - add cache
trinodb,trino,9015414aa35824c0bb948836545311890138ad74,https://github.com/trinodb/trino/commit/9015414aa35824c0bb948836545311890138ad74,Cleanup InformationSchemaPageSource projection  Avoids unnecessary Integer boxing and Block[] allocations in InformationSchemaPageSource by using Page#getColumns.
apache,ignite,718bfac0bdfcab7e365d587a70f3fd101460606e,https://github.com/apache/ignite/commit/718bfac0bdfcab7e365d587a70f3fd101460606e,IGNITE-24131 Reuse GroupKey.Builder for hash aggregate (#11783)
pmd,pmd,2e03ef1d2b140058a47a8b5d9df0ffa359d32cd1,https://github.com/pmd/pmd/commit/2e03ef1d2b140058a47a8b5d9df0ffa359d32cd1,Reduce calls to getImage in java parser
camunda,camunda,aae54c6dbbd4015c56524cbe2330f3e212bfd69b,https://github.com/camunda/camunda/commit/aae54c6dbbd4015c56524cbe2330f3e212bfd69b,feat: call input collection behavior instead of evaluating the input collection  Instead of always evaluating the input collection we should try and retrieve it from the sate instead.
AxonFramework,AxonFramework,6f18ef79c73d8186dee05a7b6947174dfe0d4adf,https://github.com/AxonFramework/AxonFramework/commit/6f18ef79c73d8186dee05a7b6947174dfe0d4adf,Introduce unknown type caching  Introduce unknown type caching  #3431
apache,iotdb,c603b990c75b5342402d1f1ca3cf696997a1c132,https://github.com/apache/iotdb/commit/c603b990c75b5342402d1f1ca3cf696997a1c132,Subscription: return immediately when unsubscribe empty complete topics (#15770)
prestodb,presto,e782b626cd1146880a5e1b9cc85e3b2139448c00,https://github.com/prestodb/presto/commit/e782b626cd1146880a5e1b9cc85e3b2139448c00,[native] Replace EXPLAIN (TYPE DISTRIBUTED) with EXPLAIN (TYPE VALIDATE) for faster  lightweight analysis
apache,pinot,060018502b4c07849c94051fee36f1fad09d1755,https://github.com/apache/pinot/commit/060018502b4c07849c94051fee36f1fad09d1755,[perf] Run Inverted Index Before Other Operators (#14764)
apache,iotdb,5b8e59fd2d782753e20ef97e11a9fa10b0164efe,https://github.com/apache/iotdb/commit/5b8e59fd2d782753e20ef97e11a9fa10b0164efe,Get device path from cache (#15290)  * get device path from cache  * get table name segments from cache
prestodb,presto,a504c7c5dd4c324cd17fd5b19b64dba79daaa727,https://github.com/prestodb/presto/commit/a504c7c5dd4c324cd17fd5b19b64dba79daaa727,[native] Improve semi join parallelism  Run build side in parallel similar to other joins
trinodb,trino,6abe6475ccd023be97428b1b7b239ae9551872a7,https://github.com/trinodb/trino/commit/6abe6475ccd023be97428b1b7b239ae9551872a7,Use batched block builders in MergePages
apache,ignite,bc7061e8914033c71c7929f301163231399d6bdb,https://github.com/apache/ignite/commit/bc7061e8914033c71c7929f301163231399d6bdb,IGNITE-24135 BPlusTree reuses lastRow from rowFilter closure to fill buffer (#11816)
alibaba,fastjson2,c82332e28853bf60ae0dbd7ef4985341fa8333d5,https://github.com/alibaba/fastjson2/commit/c82332e28853bf60ae0dbd7ef4985341fa8333d5,fix capacity (#3242)  * fix capacity  * optimize write csv
alibaba,fastjson2,d11f0ef1785b2a0f799e901ebf2adfe97cc2a796,https://github.com/alibaba/fastjson2/commit/d11f0ef1785b2a0f799e901ebf2adfe97cc2a796,optimize JSONReaderASCII::readString
apache,pinot,465c811675fedd8fd0b9834e3309887cc23c8409,https://github.com/apache/pinot/commit/465c811675fedd8fd0b9834e3309887cc23c8409,Introducing MSE result holder config to minimize rehashing for high cardinality group by (#14981)
camunda,camunda,36c2f3899c8d398da061fe4a05a67a1611bc96a8,https://github.com/camunda/camunda/commit/36c2f3899c8d398da061fe4a05a67a1611bc96a8,fix: better chunkSize for batch operations (#35470)  ## Description  After some benchmarks we have found a better chunkSize for batch operation INIT phase.
apache,flink,add2cd65873a9a6ea36934b4f295678d9ea5bd74,https://github.com/apache/flink/commit/add2cd65873a9a6ea36934b4f295678d9ea5bd74,[hotfix][runtime] Optimize the calculation logic of AllToAllBlockingResultInfo#getNumBytesProduced
debezium,debezium,56a2746e2d5b443f51db56756242c9881b52198b,https://github.com/debezium/debezium/commit/56a2746e2d5b443f51db56756242c9881b52198b,DBZ-8665 Improve performance for handling constraint violations
trinodb,trino,3bc0b9e08a92429fdba221da6ddf893b9892b75f,https://github.com/trinodb/trino/commit/3bc0b9e08a92429fdba221da6ddf893b9892b75f,Bulk fetch all columns from all tables per schema in Oracle connector  Since Oracle has a list of schemas to be filtered during the runtime  we end up on reading additional columns which will be filtered so instead of O(#tables) we have simplified to O(#schema).
netty,netty,70e954969724461c038ab7fdce7f08da4fe4d604,https://github.com/netty/netty/commit/70e954969724461c038ab7fdce7f08da4fe4d604,IoUring: Add code to support multishot in general and use ACCEPT_MULT… (#14807)  …ISHOT  Motivation:  Using multishot variants is considered the prefered way to use io_uring to reduce overhead. This change adds the needed changes to support it for "inbound" operations and implement it for accept so far.  Modifications:  - Add code to support multishot for inbound operations in general - Use ACCEPT_MULTISHOT if possible  Result:  Less overhead for acception connections and preparations to also be able to use multishot for other ops.
orientechnologies,orientdb,90b37620f99d88ead3d3bf45818b86d9049838cb,https://github.com/orientechnologies/orientdb/commit/90b37620f99d88ead3d3bf45818b86d9049838cb,refactor: avoid to reserialize the record if is the same of the one in cache
quarkusio,quarkus,8e6ca6a4945b658e59787e49790c5e940055fc0d,https://github.com/quarkusio/quarkus/commit/8e6ca6a4945b658e59787e49790c5e940055fc0d,Merge pull request #46873 from gsmet/reduce-logging-allocations  Reduce debug logging allocations in MongoDnsClient
raphw,byte-buddy,efbd6cb453a8c37ec610bbdaeb8c382c0eaac139,https://github.com/raphw/byte-buddy/commit/efbd6cb453a8c37ec610bbdaeb8c382c0eaac139,Remove debug output.
apache,iotdb,24a93f578e999cc3559ccafe90315db640a16a31,https://github.com/apache/iotdb/commit/24a93f578e999cc3559ccafe90315db640a16a31,Fixed the concurrency bug of create timeseries / set(unset) template & Optimized the table log & Removed the useless timeseries/table lock (#15062)
networknt,light-4j,2ff5a19c1b384b80bdf832f53a897ea528078791,https://github.com/networknt/light-4j/commit/2ff5a19c1b384b80bdf832f53a897ea528078791,fixes #2448 move the cache manager creation to the instance variable in singleton (#2449)
AxonFramework,AxonFramework,ec19ff521ac2848fa3e5adce79fb27a2c7853ca3,https://github.com/AxonFramework/AxonFramework/commit/ec19ff521ac2848fa3e5adce79fb27a2c7853ca3,Adapt the AnnotationCommandHandlerAdapter to use the SimpleCommandHandlingComponent as registry  calculating reflection and handler registrations at boot time
trinodb,trino,2bfe5218d0f30309df980ef54543ba1c2716a9ee,https://github.com/trinodb/trino/commit/2bfe5218d0f30309df980ef54543ba1c2716a9ee,Drain the input stream if the remaining data is small
camunda,camunda,feab370d4c19aaf5f8d17801ede5fdf1388f1fef,https://github.com/camunda/camunda/commit/feab370d4c19aaf5f8d17801ede5fdf1388f1fef,refactor: add a new map with triple keys and no allocations
quarkusio,quarkus,2952e62cf89f2647549e1f0ee07b4fe9f9f908fd,https://github.com/quarkusio/quarkus/commit/2952e62cf89f2647549e1f0ee07b4fe9f9f908fd,Merge pull request #46202 from gsmet/keycloak-devservices  KeycloakDevServicesProcessor - Avoid all work if disabled
orientechnologies,orientdb,84dcb2280f63046be8cbf40b7e45b559fa632b1c,https://github.com/orientechnologies/orientdb/commit/84dcb2280f63046be8cbf40b7e45b559fa632b1c,feat: add scoring of index selection in index finder
BiglySoftware,BiglyBT,9fd9b15f8c8f16aeb81db49c7ed5a82ba8c258a6,https://github.com/BiglySoftware/BiglyBT/commit/9fd9b15f8c8f16aeb81db49c7ed5a82ba8c258a6,Reduce blocking in swarm merger
apache,skywalking,3739add599a4e213071d68b1f2e9fbae31b7a6bf,https://github.com/apache/skywalking/commit/3739add599a4e213071d68b1f2e9fbae31b7a6bf,Set max attempts for Istio ServiceEntry DNS resolution and do not wait for first result (#13235)
quarkusio,quarkus,82b9aafc2a812070c52bf93e0899fc675b4081d1,https://github.com/quarkusio/quarkus/commit/82b9aafc2a812070c52bf93e0899fc675b4081d1,Save using stream(s) to retrieve Http Headers  It optimizes the list filtering for the empty/single element case  Fixes #46949
crate,crate,23975f90bebbc2c4b0fa2e8fdba0c5e055c19b13,https://github.com/crate/crate/commit/23975f90bebbc2c4b0fa2e8fdba0c5e055c19b13,Add tasks missing on kill to `recentlyFailed` cache  This speeds up query completion in the following distributed query execution scenario:  - handler-node: mergeOnHandler starts - handler-node: collect starts - handler-node: collect finishes with a failure and: - forwards the failure to the participating downstreams - propagates the failure to sibling tasks to clean them up  - handler_node: Given that the local task failed  remote task initialization is skipped  instead it immediately sends out a kill to the other nodes  - remote node: kill received  but is a no-op  because context is missing - remote node: receives the failure forwarded by the collect  but given that the task context is missing it retries.  To speed up the context cleanup in such a scenario  this changes the TasksService to track the failed job within its `recentlyFailed` cache.  Relates to https://github.com/crate/crate/pull/17963 in that the unlimited backoff policy helped uncover this.
trinodb,trino,85a8300950f47e9598504295eb4e53b36641ac91,https://github.com/trinodb/trino/commit/85a8300950f47e9598504295eb4e53b36641ac91,Use `RunLengthEncodedBlock` for null column appends  Replaces manual null appending with `RunLengthEncodedBlock` when adding columns with null values
quarkusio,quarkus,6adeeda080a3a14b5663f543c9de1cb7b4d47ef4,https://github.com/quarkusio/quarkus/commit/6adeeda080a3a14b5663f543c9de1cb7b4d47ef4,Remove lambdas from Arc that are used at startup  These have a small effect on startup time  so we let's remove them without losing any functionality
crate,crate,2fc1fa47ee9e5aa048a829162b007a0675eee5f9,https://github.com/crate/crate/commit/2fc1fa47ee9e5aa048a829162b007a0675eee5f9,Avoid client node roundtrip during shards resize  Before:  client -> node1 ---> master-node (resize) node1 <--- master-node (resp) node1 ---> master-node (swap resized with source)  After:  client -> node1 ---> master-node (resize) | (swap resized with source) V node1 <--- master-node
debezium,debezium,f9805daf5a95ea9298f538eb9d281dea4c68a9b2,https://github.com/debezium/debezium/commit/f9805daf5a95ea9298f538eb9d281dea4c68a9b2,DBZ-8665 Optimize iteration to a single loop
keycloak,keycloak,4b47697c838b9c7373610d826f68d0c0ed8fb635,https://github.com/keycloak/keycloak/commit/4b47697c838b9c7373610d826f68d0c0ed8fb635,Lazily process sessions from ISPN to avoid fetching client sessions (#39639)  Closes #39638  Signed-off-by: Alexander Schwartz <aschwart@redhat.com>
keycloak,keycloak,ae88d7921f7b956de56707efa276b4c189b9c7e9,https://github.com/keycloak/keycloak/commit/ae88d7921f7b956de56707efa276b4c189b9c7e9,Improvements to partial evaluation  Closes #38732  Signed-off-by: Pedro Igor <pigor.craveiro@gmail.com>
netty,netty,7e96030afa2a781f9cd1482b095081dcc014f2fe,https://github.com/netty/netty/commit/7e96030afa2a781f9cd1482b095081dcc014f2fe,Always prefer direct buffers for pooled allocators if not explicit di… (#15232)  …sabled  Motivation:  We should always prefer direct buffers if the ByteBufAllocator implementations are pooled as deallocating these buffers should be rare.  Modifications:  - Add new method to PlatformDependent that can be used to check if default direct buffer usage was explicit disabled - Use this method in our pooled ByteBufAllocator implementations to check if we should use direct buffers or not by default  Result:  Less memory copies and better performance when using the pooled allocators even if Unsafe can not be used.
apache,shenyu,5bd78ff6bc303925a4e419153ca48b645ec92c4a,https://github.com/apache/shenyu/commit/5bd78ff6bc303925a4e419153ca48b645ec92c4a,perf(logging): Optimize the performance of log collection (#5931)  - Adjust the serialization timing of the request body and response body to avoid unnecessary string operations. - Perform string conversion only after confirming the need to record logs to reduce resource consumption.  Co-authored-by: 宗杰 <1491040549@qq.com>
trinodb,trino,01e6bc0c507af83e4ea08a0262fdae64b1005eea,https://github.com/trinodb/trino/commit/01e6bc0c507af83e4ea08a0262fdae64b1005eea,Use coarse grained memory reporting to reduce congestion  This reduces congestion in the memory tracking system by coarsening the granularity of memory tracking. In this paradigm  the most small incremental increases at the byte granularity will not actually result in a different coarse granularity value  so no reporting into memory tracking is necessary.
alibaba,fastjson2,43550f5616f64146c59e208e32871b0d3e0e3fb8,https://github.com/alibaba/fastjson2/commit/43550f5616f64146c59e208e32871b0d3e0e3fb8,use long as ByteVector64
quarkusio,quarkus,3fdca802cc5a95725fc915272aadbefe949163a8,https://github.com/quarkusio/quarkus/commit/3fdca802cc5a95725fc915272aadbefe949163a8,Use empty default values when building no-op CP instance  This is done in order to avoid the overhead of looking up properties that won't be used anyway  Requires: https://github.com/smallrye/smallrye-context-propagation/pull/477 Signed-off-by: Georgios Andrianakis <geoand@gmail.com>
apache,pinot,af81c6d866f222a654d0c21266fa246f954df250,https://github.com/apache/pinot/commit/af81c6d866f222a654d0c21266fa246f954df250,Improve consumer lock (#15405)
crate,crate,3591ee5ac0e2c0df15a35f92e14edf948ca362c7,https://github.com/crate/crate/commit/3591ee5ac0e2c0df15a35f92e14edf948ca362c7,Create RoutineInfos on-demand in InformationSchemaIterables  It was created on each cluster state update but that's not really necessary. It can be created once and use the latest metadata state whenever it is used.
datastax,jvector,0962ddb95cc6697d4f01ef4d4d92dce3ef35bb9e,https://github.com/datastax/jvector/commit/0962ddb95cc6697d4f01ef4d4d92dce3ef35bb9e,Remove query-time usage of ByteSequence::slice to reduce object allocations (#403)
pinpoint-apm,pinpoint,726d728bb86aa08b06a5b32f1eadde2557fe7aa8,https://github.com/pinpoint-apm/pinpoint/commit/726d728bb86aa08b06a5b32f1eadde2557fe7aa8,[#12159] Store elapsed time directly as a column value instead of using a variable
apache,iotdb,8f29bcd85782b3ffd468d903fb6526b55ed76873,https://github.com/apache/iotdb/commit/8f29bcd85782b3ffd468d903fb6526b55ed76873,Load: Do not clear schema cache when last cache is disabled (#15380)
pinpoint-apm,pinpoint,266dbc10bd388de2820eac746a73b5fc143e0210,https://github.com/pinpoint-apm/pinpoint/commit/266dbc10bd388de2820eac746a73b5fc143e0210,[#12440] Improved reuse of ObjectMapper in Agent
apache,flink,8b6a608490322d7eb1056120824809c2455950c3,https://github.com/apache/flink/commit/8b6a608490322d7eb1056120824809c2455950c3,[FLINK-37218][network] Avoid repeatedly reading the broadcast buffer from the sort-merge shuffle data file while accumulating small buffers from multiple sub-partitions.
alibaba,spring-ai-alibaba,6f1bcfa791b1020ea37bb689551a42592e149735,https://github.com/alibaba/spring-ai-alibaba/commit/6f1bcfa791b1020ea37bb689551a42592e149735,perf(deepresearch): optimize reporter node prompts (#1547)  * upgrad(deepresearch): Update elasticsearch similarity retrieval implementation. Plan to reuse similarity retrieval implementation later.  * upgrad(deepresearch): Split knn searchimplementation later.  * upgrad(deepresearch): Removed plan1 specification method annotation  * perf(deepresearch): optimize reporter node prompts  * perf(deepresearch): optimize reporter node prompts  * perf(deepresearch): optimize reporter node prompts
netty,netty,7145ec130b8e62e405816ad0da0e86eae1041649,https://github.com/netty/netty/commit/7145ec130b8e62e405816ad0da0e86eae1041649,Adaptive: Override setZero(...) / writeZero(...) method to be able to… (#15384)  … use optimized implementations  Motivation:  We should override the *Zero(..) methods and just delegate to the super methods as these might have some optimized implementations.  Modifications:  - Override setZero(...) and writeZero(...) - Use trimIndicesToCapacity(...) in capacity(...) to simplify  Result:  Faster implementation of setZero(...) and writeZero(...)
alibaba,fastjson2,d5707ef85a1801881e23e1bee4dec3d58f1a947f,https://github.com/alibaba/fastjson2/commit/d5707ef85a1801881e23e1bee4dec3d58f1a947f,optimize JSONWriter
apache,ignite,af184b0c538aec7c00e55e3d8ca08641485d6807,https://github.com/apache/ignite/commit/af184b0c538aec7c00e55e3d8ca08641485d6807,IGNITE-24884 SQL Calcite: Limit joins number to commute in planning - Fixes #11957.  Signed-off-by: Aleksey Plekhanov <plehanov.alex@gmail.com>
apache,iotdb,5cb388190ae87fc965288c799078115d27882208,https://github.com/apache/iotdb/commit/5cb388190ae87fc965288c799078115d27882208,Parallel disptach read fragment instance
alibaba,fastjson2,096ee76a2e69b89f908c83d7a1dc3143fd5828bf,https://github.com/alibaba/fastjson2/commit/096ee76a2e69b89f908c83d7a1dc3143fd5828bf,optimize bound check
prestodb,presto,7ee76def2006dea38cd0a3e3c4fd80b36865aa22,https://github.com/prestodb/presto/commit/7ee76def2006dea38cd0a3e3c4fd80b36865aa22,[iceberg] Reduce redundant getTable calls in IcebergHiveMetadata
quarkusio,quarkus,15197c5feefc489d4dbe5dc0d5fba674f184a883,https://github.com/quarkusio/quarkus/commit/15197c5feefc489d4dbe5dc0d5fba674f184a883,Merge pull request #45587 from geoand/rr-string-concat  Use StringBuilder instead of indyfied concat
spring-projects,spring-data-jpa,b66c96d363f0804c8142abada4d55e4bed3742c6,https://github.com/spring-projects/spring-data-jpa/commit/b66c96d363f0804c8142abada4d55e4bed3742c6,Use `SelectionQuery.getResultCount()` for count queries if possible.  We now use Hibernate's built-in mechanism to obtain the result count if there is an enclosing transaction. Without the transaction  the session is being closed and we cannot run the query.  Closes #3456
alibaba,fastjson2,2390708a3245e6bcb0cd4330cd8849f90d06f412,https://github.com/alibaba/fastjson2/commit/2390708a3245e6bcb0cd4330cd8849f90d06f412,optimize deserialize float
netty,netty,4bbe6f71d0d0bbf514b281d920aed276b5156919,https://github.com/netty/netty/commit/4bbe6f71d0d0bbf514b281d920aed276b5156919,Optimize capacity bumping for adaptive ByteBufs (#15080)  Motivation: It is quite common in downstream code to not specify a buffer size when allocating. People instead rely on the ByteBuf ability to increase its size automatically. The ByteBufs allocated by the adaptive allocator also support this  but has thus far required a round-trip through the allocator every time. In contrast  the pooled allocator is reserving the chunk run-size when allocating buffers  and very cheaply allow smaller buffers to bump up to the run-size limit. This is an important performance optimisation in practice. We can do something similar in the adaptive allocator  because we keep statistics about the buffer sizes that we allocate.  Modification: The adaptive allocator now reserves space equal to the 99-percentile buffer size (though with some reasonable heuristic limits for smaller buffers)  when allocating buffers  and allow its ByteBufs to cheaply bump their capacities up to this limit. We already compute this percentile during histogram rotation  so it is simply a matter of storing this value in the magazine  and then using it when reserving space out of chunks.  The collection of buffer size statistics is now also delayed and moved to when the `ByteBuf` instances are reused. This way  we collect statistics about the _final_ buffer size  rather than the requested sizes or the sizes of capacity bumps. This prevents oscillations that would otherwise be caused by undersized buffers producing a lot of statistics as they resize to their final size  and then no statistics being produced for the final buffer sizes if they are correctly predicted at allocation time.  Result: Calls like `ByteBuf.ensureWritable()` will now on average be much cheaper when using the adaptive allocator.  Based on https://github.com/netty/netty/pull/15062
spring-projects,spring-data-redis,06ad21b23b5f5187b75aa7565802ce4a43de7f52,https://github.com/spring-projects/spring-data-redis/commit/06ad21b23b5f5187b75aa7565802ce4a43de7f52,Skip metadata lookup for top-level collections in MappingRedisConverter.  Closes: #2168 Original Pull Request: #3146  Signed-off-by: dlguddn3024 <dlguddn3024@gmail.com>
quarkusio,quarkus,cd9d9f0604458058c26998151812a1a54cd49ed3,https://github.com/quarkusio/quarkus/commit/cd9d9f0604458058c26998151812a1a54cd49ed3,Merge pull request #45356 from geoand/arc-micro-opt  Use empty Set when no annotation present in injection point
apache,incubator-seata,b530e30d3da56b89dd01b4ce00a10f4572765b0a,https://github.com/apache/incubator-seata/commit/b530e30d3da56b89dd01b4ce00a10f4572765b0a,optimize: Use shared `EventLoop` for TM and RM clients to reduce thread overhead and improve performance (#7179)
apache,pulsar,7be22eb2b23057bd5e09c361a43d6ccdcc0c8afd,https://github.com/apache/pulsar/commit/7be22eb2b23057bd5e09c361a43d6ccdcc0c8afd,[improve][broker] Optimize message TTL check (#24271)
classgraph,classgraph,16511fbd09e98688ea7f2216abad2b7568eb8527,https://github.com/classgraph/classgraph/commit/16511fbd09e98688ea7f2216abad2b7568eb8527,Replace "String::replaceAll" with pre compiled pattern
apache,iotdb,6b38b5d5415848d12a825a52116f39154445224b,https://github.com/apache/iotdb/commit/6b38b5d5415848d12a825a52116f39154445224b,Optimize sort properties of JoinNode in case of JOIN USING
debezium,debezium,4dc666f3290247adc0a6381790ebb0b025f25135,https://github.com/debezium/debezium/commit/4dc666f3290247adc0a6381790ebb0b025f25135,DBZ-8938 Remove unnecessary metadata query & map gets
quarkusio,quarkus,8a1ab70291b67ce2134299d28cf2227d9910e219,https://github.com/quarkusio/quarkus/commit/8a1ab70291b67ce2134299d28cf2227d9910e219,Make production of quarkus.uuid lazy  This is done because bootstrapping the plumbing needed by the JDK to produce a UUID value is expensive  it thus doesn't make sense to pay this cost when the property isn't actually needed
apache,iotdb,9834d9031f7bf01481187644f32a33e68857dfc7,https://github.com/apache/iotdb/commit/9834d9031f7bf01481187644f32a33e68857dfc7,Remove unnecessary synchronization for IoTConsensus memeory management (#16049)
apache,iotdb,b3d0ad72e31c6c67ff3b27abfe6d8dc345e689fb,https://github.com/apache/iotdb/commit/b3d0ad72e31c6c67ff3b27abfe6d8dc345e689fb,Skip update-cache logic when loading TsFile in IoTV2Consensus (#15729)
camunda,camunda,8dcb9d7f21e0010e2c9ff688d05bb667ab63b3de,https://github.com/camunda/camunda/commit/8dcb9d7f21e0010e2c9ff688d05bb667ab63b3de,feat: introducing `deleteIntermediateStateIfExists` method  Reason: Allow deletion of intermediate state without additional checks in order to benefit performance.
apache,iotdb,07e0d21478a7145c9aa36f1a280b4960c64680dd,https://github.com/apache/iotdb/commit/07e0d21478a7145c9aa36f1a280b4960c64680dd,[opt](query) Improve the logic to calculate TRegionReplicaSets for devices (#15102)
apache,iotdb,98f397c4c49668d4370baefbcfa336f3180a9741,https://github.com/apache/iotdb/commit/98f397c4c49668d4370baefbcfa336f3180a9741,Optimize the logic of get ReplicaSets for devices
crate,crate,28b6207effce40bbda415c54e524f557f72db99e,https://github.com/crate/crate/commit/28b6207effce40bbda415c54e524f557f72db99e,Simplify CountDown
trinodb,trino,621377cb9eeeea7eb5286c5cdbabc418249a2255,https://github.com/trinodb/trino/commit/621377cb9eeeea7eb5286c5cdbabc418249a2255,Push TopN through non-identity project unconditionally  Before this change  TopN was not pushed through project if TableScanNode or FilterNode(TableScanNode) was the immediate source of the project. The purpose of this limitation was to enable composing scan+project or scan+filter+project into a single operator. However  this was not the optimal choice  and additionally it blocked TopN pushdown into TableScanNode.
netty,netty,1001008e7599db4a1efcde2fb629f0613f029d1e,https://github.com/netty/netty/commit/1001008e7599db4a1efcde2fb629f0613f029d1e,Remove regexp usage from HttpPostRequestEncoder (#15253)  Motivation:  Regexp can be easily replaced with custom code. Makes code easier to read and simpler.  Modification:  Regexp replaced with simple `replace` methods chain.  Result:  No more regexp usage in `HttpPostRequestEncoder`  Co-authored-by: Norman Maurer <norman_maurer@apple.com>
debezium,debezium,1f5ddd8fb96f293b882029ed0e753832a6521870,https://github.com/debezium/debezium/commit/1f5ddd8fb96f293b882029ed0e753832a6521870,DBZ-9091: Optimize JdbcConnection#createPatternFromName()
camunda,camunda,15b0d5ac6ce7036849a477c26ae4d6dd5993887f,https://github.com/camunda/camunda/commit/15b0d5ac6ce7036849a477c26ae4d6dd5993887f,perf: rollback only locks cache once
apache,flink,e299645bf5c24028392629ecba48b9168088e86e,https://github.com/apache/flink/commit/e299645bf5c24028392629ecba48b9168088e86e,[FLINK-37021][state/forst] Support reusing files in LEGACY recovery mode. (#26142)
netty,netty,0b576697bc84a3f233d8d81aafad5e661e7d09b8,https://github.com/netty/netty/commit/0b576697bc84a3f233d8d81aafad5e661e7d09b8,Avoid regexp usage in HttpVersion (#15277)  Motivation:  `HttpVersion` class initialization causes regexp pattern to compile and it keeps present in static field forever  while it is used in very rare code branch.  Modification:  Replace regexp with custom parsing for very rare code branch.  Result:  No more `Pattern.compile` on `HttpVersion` class initialization. Should improve netty cold start a bit.  ---------  Co-authored-by: Norman Maurer <norman_maurer@apple.com>
pinpoint-apm,pinpoint,b43534a41b11dfa0ea923cc4015b2c449a931f25,https://github.com/pinpoint-apm/pinpoint/commit/b43534a41b11dfa0ea923cc4015b2c449a931f25,[#noissue] Reduce memory copy of BulkWriter
apache,iotdb,2459e5211ce7ded5a355ff6d96abbdcda10700f9,https://github.com/apache/iotdb/commit/2459e5211ce7ded5a355ff6d96abbdcda10700f9,Change sort_buffer_size_in_bytes default value
apache,pinot,d0d8b666accea5e5d94f22418f2a7c2e2a9a6c9d,https://github.com/apache/pinot/commit/d0d8b666accea5e5d94f22418f2a7c2e2a9a6c9d,Limit GroupByCombineOperator to use 2 * numCores threads instead of creating one task per operator (#14843)
hs-web,hsweb-framework,002c7259f48e39282c6911de659aff7ed6b8bf05,https://github.com/hs-web/hsweb-framework/commit/002c7259f48e39282c6911de659aff7ed6b8bf05,refactor: 优化数据字典加载
liquibase,liquibase,9ccbb52cc3c3a2c11f657d935cbf63d3fc8f3e06,https://github.com/liquibase/liquibase/commit/9ccbb52cc3c3a2c11f657d935cbf63d3fc8f3e06,DAT-20082: analytics: don't needlessly call isEnabled method when determining priority (#6930)  The isEnabled method was being called while determining priority  which was unnecessary when multiple analytics listeners are on the classpath. This change delays the call to the isEnabled flag until after priority has been determined  which means that it should only be called once.
pinpoint-apm,pinpoint,8583890ef1dd483783d89201d59461fe2a9d1231,https://github.com/pinpoint-apm/pinpoint/commit/8583890ef1dd483783d89201d59461fe2a9d1231,[#noissue] Optimize TagUtils
BiglySoftware,BiglyBT,0bd27dcd6b9990f87abfed17ae4221740e262409,https://github.com/BiglySoftware/BiglyBT/commit/0bd27dcd6b9990f87abfed17ae4221740e262409,Reduce file existence checks
apache,pulsar,369c352664a68acbb9bb3584b433498440a41034,https://github.com/apache/pulsar/commit/369c352664a68acbb9bb3584b433498440a41034,[improve][ml] Optimize BlobStoreManagedLedgerOffloader.getOffloadPolicies (#23776)
quarkusio,quarkus,2fdb9c5b0379f59c6133244496bfefbd28a74352,https://github.com/quarkusio/quarkus/commit/2fdb9c5b0379f59c6133244496bfefbd28a74352,Merge pull request #45219 from geoand/rr-optimization  Get rid of unnecessary reflective calls at RESTEasy Reactive startup
apache,pulsar,86eb3b81ac327c4e34b69b7e77b6f5ec3d8c6688,https://github.com/apache/pulsar/commit/86eb3b81ac327c4e34b69b7e77b6f5ec3d8c6688,[fix][broker]Fix thread safety issues in BucketDelayedDeliveryTracker with StampedLock optimistic reads (#24542)
netty,netty,0f813918e3dc216af84998eb55df26b81a752b57,https://github.com/netty/netty/commit/0f813918e3dc216af84998eb55df26b81a752b57,Clearing EPOLL flags can save syscall (#15025)  Motivation: EPOLL write always clear EPOLLOUT  but sometime is not needed to submit the new ops  if it hasn't changed  Modifications: Save modifying ops if hasn't changed  Effect: Faster clear flags   Found while profiling   ![image-4](https://github.com/user-attachments/assets/11e1686a-a3a2-4675-b796-a51dc040eb4f)  ---------  Co-authored-by: Norman Maurer <norman_maurer@apple.com>
