owner,repo,commit_hash,commit_url,performance_message
freeok,so-novel,19d38007fbe1efab18ce6f321ce293bf3dec4f8f,https://github.com/freeok/so-novel/commit/19d38007fbe1efab18ce6f321ce293bf3dec4f8f,:recycle: 优化TocParser#extractPaginationUrls
thingsboard,thingsboard,265e4181b7dc4ae5132fbb23b68bf94c6e80f603,https://github.com/thingsboard/thingsboard/commit/265e4181b7dc4ae5132fbb23b68bf94c6e80f603,improved performance
jhy,jsoup,0679bef07f1e29ae72ae54102d5af9a1f80d45d4,https://github.com/jhy/jsoup/commit/0679bef07f1e29ae72ae54102d5af9a1f80d45d4,Perf: removed redundant lowercase normalization
quarkusio,quarkus,f598fcb11e9625b93939655ce05f5159fa942f98,https://github.com/quarkusio/quarkus/commit/f598fcb11e9625b93939655ce05f5159fa942f98,Merge pull request #45353 from mkouba/arc-instance-inject-metadata-optimize  ArC: optimize Instance injection points
modelcontextprotocol,java-sdk,580f95526fa87447ed6e84e6b4f12dd01a564baf,https://github.com/modelcontextprotocol/java-sdk/commit/580f95526fa87447ed6e84e6b4f12dd01a564baf,feat(McpAsyncServer): Add non-blocking execution for tools and resources  - Execute tool calls  resource reads and prompt handling in a non-blocking manner using Schedulers.boundedElastic(). This prevents blocking operations from impacting server responsiveness. - Added integration tests to verify non-blocking behavior with tools that make HTTP calls to external services.  Related to #48 This is  a temp patch until #48 is resolved properly.
netty,netty,279cc34a016462f585414a61734a1a442272a8ac,https://github.com/netty/netty/commit/279cc34a016462f585414a61734a1a442272a8ac,IoUring: Share IovArray to reduce jitter and allocations (#14996)  Motivation:  We can easily share the IovArray for Channels that are using the same IoUringIoHandler. This will remove jitter and allocations in general.  Modifications:  - Share IovArray by allocating it up-front - Submit once there is no space left in the IovArray so we can re-use it  Result:  Less jitter and allocations.
quarkusio,quarkus,932e5a8aa42205e57a41d27550cc1e98fe571c61,https://github.com/quarkusio/quarkus/commit/932e5a8aa42205e57a41d27550cc1e98fe571c61,Merge pull request #45222 from geoand/beancontainerimpl  Replace reflection with MethodHandle in DefaultInstanceFactor
ClickHouse,clickhouse-java,7ea67f90a1b869f095baf386b08dec7beadfe0e8,https://github.com/ClickHouse/clickhouse-java/commit/7ea67f90a1b869f095baf386b08dec7beadfe0e8,Merge pull request #2238 from ClickHouse/perf_code_review_01  [perf] Request pipeline review and improvements
netty,netty,fd27eacec2bff76bbc4cd512195c7f662b640623,https://github.com/netty/netty/commit/fd27eacec2bff76bbc4cd512195c7f662b640623,Optimize ReferenceCountedOpenSslEngine.setEnabledProtocols0 (#15448)  Motivation:  When a new SSL connection is established  it creates a `ReferenceCountedOpenSslEngine`  which calls `setEnabledProtocols` and then `setEnabledProtocols0`. If the server supports multiple protocols  the method `setEnabledProtocols0` calls `HashSet.contains` for every enabled protocol  making it notable during profiling:  ``` for (String protocol : protocols) { if (!OpenSsl.SUPPORTED_PROTOCOLS_SET.contains(protocol)) { ```  Modification:  Replaced `set.contains` with switch + shift operations. This approach is ~5 times faster (according to my microbenchmarks) than `map.contains` + small cleanups along the road.  Result:  Less CPU usage on initial connection when multiple protocols are supported.  ---------  Co-authored-by: Chris Vest <christianvest_hansen@apple.com>
netty,netty,51b625816a44b52620c67c00f774c04783ab2e8c,https://github.com/netty/netty/commit/51b625816a44b52620c67c00f774c04783ab2e8c,IoUring: Also make use of IORING_RECVSEND_POLL_FIRST for accept (#14617)  Motivation:  We can use IORING_RECVSEND_POLL_FIRST to signal if we should try to poll first or not.  Modifications:  Make use of IORING_RECVSEND_POLL_FIRST (the same as we do when recving bytes)  Result:  Less overhead when we already know that there is nothing to accept.  ---------  Co-authored-by: Chris Vest <christianvest_hansen@apple.com>
spring-projects,spring-data-mongodb,b43c09d1f41e252130ccb56a3e4eba10ba388c61,https://github.com/spring-projects/spring-data-mongodb/commit/b43c09d1f41e252130ccb56a3e4eba10ba388c61,Avoid unnecessary mapping of Sort object.  Closes: #4846
netty,netty,2e9dadb9ae4ffb5a720a680a5195be8193710783,https://github.com/netty/netty/commit/2e9dadb9ae4ffb5a720a680a5195be8193710783,IoUring: Retry buffer ring based ready directly once we receive a ENO… (#14866)  …BUFS.  Motivation:  When we use a buffer ring and receive ENOBUFS we should just let the user know and retry with a buffer ring again. This works as expected as we always refill the buffer ring once we used a buffer out of it. At the moment we will fallback to do a read loop without a buffer ring which slows down things without any benefits.  Modifications:  Just retry directly with a buffer ring.  Result:  Performance improvements when the buffer ring is exhausted in between.  Before:  ``` ./src/tcpkali -m xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx   -c 50 -T 30 127.0.0.1:8081 Destination: [127.0.0.1]:8081 Interface lo address [127.0.0.1]:0 Using interface lo to connect to [127.0.0.1]:8081 Ramped up to 50 connections. Total data sent:     130258.4 MiB (136585805824 bytes) Total data received: 130229.7 MiB (136555722112 bytes) Bandwidth per channel: 1456.511⇅ Mbps (182063.8 kBps) Aggregate bandwidth: 36408.753↓  36416.774↑ Mbps Packet rate estimate: 3333377.7↓  3125676.8↑ (12↓  45↑ TCP MSS/op) Test duration: 30.005 s. ```  With this change:  ``` ./src/tcpkali -m xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx   -c 50 -T 30 127.0.0.1:8081 Destination: [127.0.0.1]:8081 Interface lo address [127.0.0.1]:0 Using interface lo to connect to [127.0.0.1]:8081 Ramped up to 50 connections. Total data sent:     201195.0 MiB (210968248320 bytes) Total data received: 201185.2 MiB (210958005952 bytes) Bandwidth per channel: 2249.524⇅ Mbps (281190.5 kBps) Aggregate bandwidth: 56236.732↓  56239.462↑ Mbps Packet rate estimate: 5148636.2↓  4827071.8↑ (12↓  45↑ TCP MSS/op) Test duration: 30.01 s. ```
soot-oss,soot,4e63c1cf2eec22773fa5092c5893c9038bd6e5ce,https://github.com/soot-oss/soot/commit/4e63c1cf2eec22773fa5092c5893c9038bd6e5ce,Merge pull request #2172 from MarcMil/opt  Setting a max depth limit in UnitThrowAnalysis
onthegomap,planetiler,6f18e0af2e13b346228095576173d4263c5d8366,https://github.com/onthegomap/planetiler/commit/6f18e0af2e13b346228095576173d4263c5d8366,Use rtree spatial index from PlanetilerConfig bounds by default for Geopackages (#635)
spring-projects,spring-ai,7c674c9a6b72f2385b4d664f9a3ce29866a590c7,https://github.com/spring-projects/spring-ai/commit/7c674c9a6b72f2385b4d664f9a3ce29866a590c7,Avoid looping through all the page tree if there is no destination page (#3396)  * Avoid looping through all the page tree if there is no destination page  Fixes: #3396  Auto-cherry-pick to 1.0.x  Signed-off-by: torakiki <andrea.vacondio@gmail.com>
eclipse-vertx,vert.x,40bdf1e728206f3d4c49fca8c98b8c644fbb6654,https://github.com/eclipse-vertx/vert.x/commit/40bdf1e728206f3d4c49fca8c98b8c644fbb6654,VertxConnection message handling fast path: avoid creating a pending queue when handling a message in VertxConnection when it is not necessary.
apache,iotdb,a84bee756a580fd1d0a9b4264da193bae6fcacc8,https://github.com/apache/iotdb/commit/a84bee756a580fd1d0a9b4264da193bae6fcacc8,Pipe: use mem table to batch write tree data into tsfile (#15276)
trinodb,trino,04309cb7d4774cd5a52d83dfabdae4b5b814ca73,https://github.com/trinodb/trino/commit/04309cb7d4774cd5a52d83dfabdae4b5b814ca73,Reuse PagesIndexOrdering in ordered accumulators
netty,netty,1001008e7599db4a1efcde2fb629f0613f029d1e,https://github.com/netty/netty/commit/1001008e7599db4a1efcde2fb629f0613f029d1e,Remove regexp usage from HttpPostRequestEncoder (#15253)  Motivation:  Regexp can be easily replaced with custom code. Makes code easier to read and simpler.  Modification:  Regexp replaced with simple `replace` methods chain.  Result:  No more regexp usage in `HttpPostRequestEncoder`  Co-authored-by: Norman Maurer <norman_maurer@apple.com>
magefree,mage,9812e133e1c26867999cb3412c394b81c7ab313c,https://github.com/magefree/mage/commit/9812e133e1c26867999cb3412c394b81c7ab313c,server: disabled triggers integrity checks for better performance
crate,crate,2057f82694cc687c08b8dc4ab64eac28a3c174f2,https://github.com/crate/crate/commit/2057f82694cc687c08b8dc4ab64eac28a3c174f2,Add prefetching for doc values and norms. (https://github.com/apache/lucene/pull/13411)
apache,camel,2e7dfd170ebbe22ada69587a605f2f19b937345e,https://github.com/apache/camel/commit/2e7dfd170ebbe22ada69587a605f2f19b937345e,CAMEL-22181: poll/pollEnrich should support eager limit option for file based components so it can be faster out of the box.
debezium,debezium,e4c7c2f5ec324020b9a82d19ecea71acca75cf5c,https://github.com/debezium/debezium/commit/e4c7c2f5ec324020b9a82d19ecea71acca75cf5c,DBZ-8492 Do not log and gather attributes for views
quarkusio,quarkus,09edb568c14d738463da42a9d7f513a5deb1b4ca,https://github.com/quarkusio/quarkus/commit/09edb568c14d738463da42a9d7f513a5deb1b4ca,Quarkus REST - Use ByteBufInputStream instead of copying bytes  This is related to #45122 and reduce the amount of copy of the content we keep in memory.
questdb,questdb,a01dc0ba9d4d4dd542d054375f92c75d722bbd02,https://github.com/questdb/questdb/commit/a01dc0ba9d4d4dd542d054375f92c75d722bbd02,chore(core): speed up comparison of short utf8 sequences (#5753)
debezium,debezium,262c7a5d3fed5b45c22428e54e9b52a06d91d1cc,https://github.com/debezium/debezium/commit/262c7a5d3fed5b45c22428e54e9b52a06d91d1cc,DBZ-5845 Improved mechanism for offsets retrieval
trinodb,trino,6ab17dc5443491e7c15fcbedb3f08c63da2a7e01,https://github.com/trinodb/trino/commit/6ab17dc5443491e7c15fcbedb3f08c63da2a7e01,Skip subquery plan if subqueryExpression List is empty for efficiency
orientechnologies,orientdb,d1ccd847dd38e54c2a9dade0d8c3066505efd5c1,https://github.com/orientechnologies/orientdb/commit/d1ccd847dd38e54c2a9dade0d8c3066505efd5c1,refactor: minor optimization in the parser logic
apache,hive,f2fdea058f0124153514d40fa827e91c730c0e51,https://github.com/apache/hive/commit/f2fdea058f0124153514d40fa827e91c730c0e51,HIVE-25948: Optimize Iceberg writes by directing records either to Clustered or Fanout writer (#5789)
eclipse-vertx,vert.x,a0f7f2c4e7dedb0b22a51b27d985083664dbb18f,https://github.com/eclipse-vertx/vert.x/commit/a0f7f2c4e7dedb0b22a51b27d985083664dbb18f,Add system property to intern common HTTP/1.x request headers to their lower case version.  Motivation:  Netty HttpRequestDecoder only interns HTTP common request headers (such as content-type) to their camel case version (e.g. Content-Type).  Changes:  Intern common HTTP request headers to their case insensitive constant version as used by Vert.x to query headers. This noticeably avoids full string comparison when looking for certain headers such as determining whether a connection is persistent (connection header).
apache,drill,78a52087bb85bcc7034157544193155b87503111,https://github.com/apache/drill/commit/78a52087bb85bcc7034157544193155b87503111,DRILL-8527: Hive Limit Push Down (#2997)
itext,itext-java,749a16fcdf3a9ef7cfb5f2af219e04fc403772de,https://github.com/itext/itext-java/commit/749a16fcdf3a9ef7cfb5f2af219e04fc403772de,Cache collapsed vertical border calculation result  DEVSIX-8836
keycloak,keycloak,4b47697c838b9c7373610d826f68d0c0ed8fb635,https://github.com/keycloak/keycloak/commit/4b47697c838b9c7373610d826f68d0c0ed8fb635,Lazily process sessions from ISPN to avoid fetching client sessions (#39639)  Closes #39638  Signed-off-by: Alexander Schwartz <aschwart@redhat.com>
immutables,immutables,9ef4839eac96d139f57ecd9d4c12be6fc0373d79,https://github.com/immutables/immutables/commit/9ef4839eac96d139f57ecd9d4c12be6fc0373d79,Merge pull request #1573 from christophercolumbusdog/mergeFunction  Optimize mergeInternal generation with specialized methods per subtype
apache,avro,b61427fdb9bae00cf4d14225b40c3399c7c823aa,https://github.com/apache/avro/commit/b61427fdb9bae00cf4d14225b40c3399c7c823aa,AVRO-4060: Use JDK to Hash Byte Array in UTF8 (#3175)
camunda,camunda,4040c6d3da9877f2b9c31eebf08369cb8b8be926,https://github.com/camunda/camunda/commit/4040c6d3da9877f2b9c31eebf08369cb8b8be926,refactor: track both possible counters instead of recreating them
apache,cloudstack,111d87b845ab8bddf35f5d0f3303947bfff8719c,https://github.com/apache/cloudstack/commit/111d87b845ab8bddf35f5d0f3303947bfff8719c,console: optimise buffer sizes for faster console performance (#11221)  * console-proxy: fix stream buffer sizes to improve console performance  This bumps the input and output stream buffers to 64KiB and uses them consistent across TLS and non-TLS based VNC connections.  This fixes #10650  Co-authored-by: Vishesh Jindal <vishesh.jindal@shapeblue.com> Signed-off-by: Rohit Yadav <rohit.yadav@shapeblue.com>  * Make buffer size configurable & other improvements for CPU & memory utilisation  * Setup batching of data for TLS connections to the VNC server  * Apply suggestions from code review  * Fix buffer size for xenserver  ---------  Signed-off-by: Rohit Yadav <rohit.yadav@shapeblue.com> Co-authored-by: Vishesh Jindal <vishesh.jindal@shapeblue.com> Co-authored-by: vishesh92 <vishesh92@gmail.com>
openpnp,openpnp,1a7aba2307b45a37cef176a750191c0a448a14a8,https://github.com/openpnp/openpnp/commit/1a7aba2307b45a37cef176a750191c0a448a14a8,performance enhancement
PBH-BTN,PeerBanHelper,f49b669be0e2bcb51b69a2f0ad56cb2ce1a1e059,https://github.com/PBH-BTN/PeerBanHelper/commit/f49b669be0e2bcb51b69a2f0ad56cb2ce1a1e059,把 WAL 加回来，关掉 cache_spill（考虑到有 mmap 了）
netty,netty,8134aefc284a2a8b719daa382bfb04db46784590,https://github.com/netty/netty/commit/8134aefc284a2a8b719daa382bfb04db46784590,Branchless and O(1) size class look-up (#15417)  Motivation:  Searching the size class can involve few branches  which can lead to branch-misses  hurting IPC in the hot path  Modification:  Uses a branchless approach to compute the size class  Result:  Reduced branch-misses on size classes allocation
dromara,RuoYi-Vue-Plus,55b1a67637cf63504ca207181a0df7753e2b030e,https://github.com/dromara/RuoYi-Vue-Plus/commit/55b1a67637cf63504ca207181a0df7753e2b030e,update 优化 避免重复处理
apache,druid,9ff11731c8f0d6861bb0a6e9171c4809ec559ade,https://github.com/apache/druid/commit/9ff11731c8f0d6861bb0a6e9171c4809ec559ade,Parallelize supervisor stop logic to make it run faster (#17535)  - Add new method `Supervisor.stopAsync` - Implement `SeekableStreamSupervisor.stopAsync()` to use a shutdown executor - Call `stopAsync` from `SupervisorManager`
signalapp,Signal-Server,e12ba6b15b49c1ee601aa79442937e2a9dcf4a4d,https://github.com/signalapp/Signal-Server/commit/e12ba6b15b49c1ee601aa79442937e2a9dcf4a4d,Reduce page size in MessagesDynamoDb#mayHaveUrgentMessages
netty,netty,7515c263b95bb826c76b266821136920ca91e001,https://github.com/netty/netty/commit/7515c263b95bb826c76b266821136920ca91e001,IoUring: Use IORING_SETUP_NO_SQARRAY by default (#15447)  Motivation:  To reduce indirection (and so overhead) we should use IORING_SETUP_NO_SQARRAY if possible. This is also done by liburing since 2.6)  Modifications:  - Add code to support IORING_SETUP_NO_SQARRAY and use it by default if possible - Refactor native code to be more inline with liburing which makes it easier to maintain - Update io_uring structs to match latest  Result:  Less indirection by default when running on a 6.6+ kernel.
keycloak,keycloak,1cb7a4736c198988b3d84c50b0a3d9b0b54ed71b,https://github.com/keycloak/keycloak/commit/1cb7a4736c198988b3d84c50b0a3d9b0b54ed71b,Slow query when checking if a realm has brokers and brokering is enabled  Closes #37062  Signed-off-by: Pedro Igor <pigor.craveiro@gmail.com> Co-authored-by: Alexander Schwartz <alexander.schwartz@gmx.net>
liquibase,liquibase,9ccbb52cc3c3a2c11f657d935cbf63d3fc8f3e06,https://github.com/liquibase/liquibase/commit/9ccbb52cc3c3a2c11f657d935cbf63d3fc8f3e06,DAT-20082: analytics: don't needlessly call isEnabled method when determining priority (#6930)  The isEnabled method was being called while determining priority  which was unnecessary when multiple analytics listeners are on the classpath. This change delays the call to the isEnabled flag until after priority has been determined  which means that it should only be called once.
apache,hbase,08de8ed0e62a36df8dfff0c7a350de8af939f176,https://github.com/apache/hbase/commit/08de8ed0e62a36df8dfff0c7a350de8af939f176,HBASE-28836 Parallize the file archival to improve the split times (#6616)  Signed-off-by: Andrew Purtell <apurtell@apache.org> Signed-off-by: Peter Somogyi <psomogyi@apache.org>
alibaba,fastjson2,ff1cd243ea44e3cddeb9f21c2c6254084352213e,https://github.com/alibaba/fastjson2/commit/ff1cd243ea44e3cddeb9f21c2c6254084352213e,optimize for pr #3528
Card-Forge,forge,2568df1b9105673dd01673eb3100e5586bb3acaa,https://github.com/Card-Forge/forge/commit/2568df1b9105673dd01673eb3100e5586bb3acaa,Reorder `ReplaceMoved.canReplace` to do some common easy checks first.
zfile-dev,zfile,ef5057bf4101516a4aca9aa07c91615e31768f68,https://github.com/zfile-dev/zfile/commit/ef5057bf4101516a4aca9aa07c91615e31768f68,优化 concat 和 removeDuplicateSlashes 工具类性能
opensolon,solon,869ee6130749b618888eb4341e488d74b309d579,https://github.com/opensolon/solon/commit/869ee6130749b618888eb4341e488d74b309d579,优化 solon-mvc ActionExecuteHandler 相关适配，增加懶引用的适配
apache,pulsar,d2728253c666f7d4bd4f111356f3b97663603b6a,https://github.com/apache/pulsar/commit/d2728253c666f7d4bd4f111356f3b97663603b6a,[improve][broker] PIP-429: Optimize Handling of Compacted Last Entry by Skipping Payload Buffer Parsing  (#24523)
quarkusio,quarkus,2952e62cf89f2647549e1f0ee07b4fe9f9f908fd,https://github.com/quarkusio/quarkus/commit/2952e62cf89f2647549e1f0ee07b4fe9f9f908fd,Merge pull request #46202 from gsmet/keycloak-devservices  KeycloakDevServicesProcessor - Avoid all work if disabled
apache,skywalking,344f13191689d31e881c079feee97054283c7da3,https://github.com/apache/skywalking/commit/344f13191689d31e881c079feee97054283c7da3,Skip persisting metrics/record data that have been expired (#13102)
schemacrawler,SchemaCrawler,a268bab0b3ea6d1589473a33502893b07e17c3af,https://github.com/schemacrawler/SchemaCrawler/commit/a268bab0b3ea6d1589473a33502893b07e17c3af,Use Kryo for serialization
Konloch,bytecode-viewer,88e60059684de475fd4ab61f4a6b5a30529b92db,https://github.com/Konloch/bytecode-viewer/commit/88e60059684de475fd4ab61f4a6b5a30529b92db,speed up the resource file tree generation
netty,netty,7145ec130b8e62e405816ad0da0e86eae1041649,https://github.com/netty/netty/commit/7145ec130b8e62e405816ad0da0e86eae1041649,Adaptive: Override setZero(...) / writeZero(...) method to be able to… (#15384)  … use optimized implementations  Motivation:  We should override the *Zero(..) methods and just delegate to the super methods as these might have some optimized implementations.  Modifications:  - Override setZero(...) and writeZero(...) - Use trimIndicesToCapacity(...) in capacity(...) to simplify  Result:  Faster implementation of setZero(...) and writeZero(...)
jhy,jsoup,442ec7561a292a78d8f065fb0b87edf78f1c166b,https://github.com/jhy/jsoup/commit/442ec7561a292a78d8f065fb0b87edf78f1c166b,Use ArrayDeque instead of Stack  As the Stack implementation is synchronized  which is not required here.
apache,druid,512b70c4687fd0da1845c98693b8024bf829992a,https://github.com/apache/druid/commit/512b70c4687fd0da1845c98693b8024bf829992a,Make MSQ tests run faster (#17718)
camunda,camunda,3ed852e652c198099039d832bb4029f749dd5327,https://github.com/camunda/camunda/commit/3ed852e652c198099039d832bb4029f749dd5327,feat: cache buckets in JournalMetricsDoc
vespa-engine,vespa,0cf77adb335cbce60aefa3a99814d3d3a421644f,https://github.com/vespa-engine/vespa/commit/0cf77adb335cbce60aefa3a99814d3d3a421644f,Spend less cycles on metric aggregation  Remove unused metrics and dimensions. Cache context instances.
netty,netty,626707b524053f0cb7f7aca8a184b4fac050693a,https://github.com/netty/netty/commit/626707b524053f0cb7f7aca8a184b4fac050693a,IoUring: Add support for IORING_RECV_MULTISHOT (#14818)  Motivation:  To reduce overhead we should use IORING_RECV_MULTISHOT when possible.  Modifications:  - Add code to use IORING_RECV_MULTISHOT - Fix bug related to cancellations that are inflight  Result:  Be able to use IORING_RECV_MULTISHOT to reduce overhead if kernel supports it  ---------  Co-authored-by: Chris Vest <christianvest_hansen@apple.com>
spring-projects,spring-ai,af1ce67c8697f4f3ee2d8c80cb9e82cd2cf161bb,https://github.com/spring-projects/spring-ai/commit/af1ce67c8697f4f3ee2d8c80cb9e82cd2cf161bb,Reuse DocumentRowMapper instance to reduce redundant object creation  Fixes #3564 Auto-cherry-pick to 1.0.x  Signed-off-by: jonghoonpark <dev@jonghoonpark.com>
apache,paimon,274ed05699439d008094d10ffe6f49ce2ac523a6,https://github.com/apache/paimon/commit/274ed05699439d008094d10ffe6f49ce2ac523a6,[core] optimize the binlog table read performance (#4773)
netty,netty,0a11fc1fdba4db04061a3a8efaf01dfa4dac8598,https://github.com/netty/netty/commit/0a11fc1fdba4db04061a3a8efaf01dfa4dac8598,Use switch instead of map in OpenSslKeyMaterialManager (#15434)  Motivation:  Switch outperforms map  like it was shown in similar PRs. Also  this method could be optimized to avoid HashMap allocations on SSL handshake.  Modification:  Replaced static final map with switch method. Replaced HashMap allocation with bitwise operations.  Result:  No more static final map and HashMap allocations.
tlaplus,tlaplus,44364d527ee7367a0bdb68a49afd3103b32ad92f,https://github.com/tlaplus/tlaplus/commit/44364d527ee7367a0bdb68a49afd3103b32ad92f,Add new InfinitePrecisionMult1024Indexer based on Java's BigInteger.  Part of Github issue #1112 "Warning: DiskFPSet.mergeNewEntries: xxx is already on disk with hangup following." https://github.com/tlaplus/tlaplus/issues/1112  [Bug][TLC]  Signed-off-by: Markus Alexander Kuppe <github.com@lemmster.de>
apache,druid,c887976d2b64aa63a3041bec3d1259f3fd24ed7e,https://github.com/apache/druid/commit/c887976d2b64aa63a3041bec3d1259f3fd24ed7e,allow Expr to provide optimized BitmapColumnIndex implementations to optimize ExpressionFilter (#18094)  * allow Expr to provide optimized BitmapColumnIndex implementations to optimize ExpressionFilter  changes: * added `asBitmapColumnIndex` method to `Expr`  pushing down the default implementation of `ExpressionFilter.getBitmapColumnIndex` into this new method * added `asColumnIndexSupplier` and `asBitmapColumnIndex` to `Function` interface  to allow `Expr` that use `Function` to further specialize participation in filtering * `ExpressionFilter` now completely delegates to `Expr` for its `getBitmapColumnIndex` method * Moved predicate factory out of `ExpressionFilter` to standalone `ExpressionDruidPredicateFactory` since it is now used by the default implementation of `Expr.asBitmapColumnIndex` * added implementation of `asBitmapColumnIndex` to `BinEqExpression` so that the equals expression can use `ValueIndex` (except for string columns matching numeric values since that requires predicate indexes) * added implementation of `asBitmapColumnIndex` to `MvOverlapConstantArray` function to allow it use to `ValueSetIndex` with a string match value type  * add mv_overlap test to ExpressionFilterTest  * more test more better
netty,netty,9c3a01dd219f3a1e904b2a6a9f842e428266eed4,https://github.com/netty/netty/commit/9c3a01dd219f3a1e904b2a6a9f842e428266eed4,IoUring: Fill buffer rings from IO thread (#14851)  Motivation:  We should better fill the buffer rings from the thread that will actual use it as the used ByteBufAllocator might return buffers that are cheaper to release on the allocation thread.  Modification:  - Make fill method package-private and call it from the initialize() method.  Result:  Possibility of allocating buffers that will be cheaper to release on the IO thread.
trinodb,trino,82f3f037bd1f6ee77c38a819d5ccf1e16b1b23b1,https://github.com/trinodb/trino/commit/82f3f037bd1f6ee77c38a819d5ccf1e16b1b23b1,Increase streaming part size to 32MB  Default of 16MB causes S3 throttling issues with large clusters during inserts
apache,pulsar,86eb3b81ac327c4e34b69b7e77b6f5ec3d8c6688,https://github.com/apache/pulsar/commit/86eb3b81ac327c4e34b69b7e77b6f5ec3d8c6688,[fix][broker]Fix thread safety issues in BucketDelayedDeliveryTracker with StampedLock optimistic reads (#24542)
google,error-prone,010581b3157d44d0c95308b0f4c2317f02872043,https://github.com/google/error-prone/commit/010581b3157d44d0c95308b0f4c2317f02872043,Pass the combineable `VariableTree` around rather than looking for it twice.  Also  have `combinableVariableTree` do the _cheap_ work first: currently we scan bits of the AST a couple of times before potentially discarding the result anyway.  PiperOrigin-RevId: 768007500
microcks,microcks,c27cd3e421bae5754d55d68d4c411d2c6d96ab3d,https://github.com/microcks/microcks/commit/c27cd3e421bae5754d55d68d4c411d2c6d96ab3d,Perf/use batching for DailyStatisticsFeeder  (#1630)  * perf: use batching for metrics  Signed-off-by: Apoorva Srinivas Appadoo <apoorva-srinivas.appadoo@etu.univ-cotedazur.fr>  * fix: first increment  Signed-off-by: Apoorva Srinivas Appadoo <apoorva-srinivas.appadoo@etu.univ-cotedazur.fr>  * fix: flush metrics to database on shutdown  Signed-off-by: Apoorva Srinivas Appadoo <apoorva-srinivas.appadoo@etu.univ-cotedazur.fr>  ---------  Signed-off-by: Apoorva Srinivas Appadoo <apoorva-srinivas.appadoo@etu.univ-cotedazur.fr>
prestodb,presto,fdc6e653efa31d9e1890ea80769ff507eba01790,https://github.com/prestodb/presto/commit/fdc6e653efa31d9e1890ea80769ff507eba01790,Optimize partition value evaluation in filter pushdown
quarkusio,quarkus,9a3fd380848603192939373138260bf5b4c03905,https://github.com/quarkusio/quarkus/commit/9a3fd380848603192939373138260bf5b4c03905,Only check filters once for calls to getResourceMethod Before  for each resource method  no matter if rest-client or rest-server  each filter was checked if it called ResourceInfo#getResourceMethod. This can however be cached  since the set of filters does not change.
netty,netty,ad85f55793891a6473cb2f4f459c6c6e17d23c40,https://github.com/netty/netty/commit/ad85f55793891a6473cb2f4f459c6c6e17d23c40,Replace LinkedBlockingQueue with MPSCQueue in SingleThreadIoEventLoop (#15372)  Motivation:  Netty previously used MpscQueue as the taskQueue implementation in EpollEventLoop  KQueueEventLoop  and NioEventLoop. However  these are now deprecated. To ensure consistent performance  I override SingleThreadEventLoop.newTaskQueue to return an MpscQueue  This also helps avoid potential deadlocks when the EventLoop is used as a virtual thread scheduler.  For example  thread A calls submit() and acquires the putLock of a blocking queue. Meanwhile  the EventLoop-vt also calls submit()  but gets blocked trying to acquire the same lock and parks. The EventLoop itself later calls submit() and also parks. When thread A releases the putLock  it attempts to wake up the EventLoop-vt  but the EventLoop is already parked leading to a deadlock.  Modification:  Replace LinkedBlockingQueue with MPSCQueue in SingleThreadIoEventLoop  Result:  ---------  Co-authored-by: Norman Maurer <norman_maurer@apple.com>
apache,camel,25e98faea7b18d5e0114b7686a3f7bd9d00fba79,https://github.com/apache/camel/commit/25e98faea7b18d5e0114b7686a3f7bd9d00fba79,CAMEL-21664: avoid unnecessary type cache miss
vespa-engine,vespa,ea6e15596e71d7993d9fbeae842a9c7fdbdd7c01,https://github.com/vespa-engine/vespa/commit/ea6e15596e71d7993d9fbeae842a9c7fdbdd7c01,optimize byte array copy
apache,hive,b7a3e8b87d909edd7fc4f939ff87bbadddd61c06,https://github.com/apache/hive/commit/b7a3e8b87d909edd7fc4f939ff87bbadddd61c06,HIVE-28675: Maximize the removal of redundant columns from GROUP BY clauses (Stamatis Zampetakis reviewed by Soumyakanti Das  Ramesh Kumar)  Enhance HiveRelFieldTrimmer to remove the maximum number of redundant columns from the GROUP BY clause.  The optimization has the following benefits: 1. Generate more efficient plans by pruning as many columns as possible (less CPU/IO/network cost). 2. Avoid missing optimization opportunities by examining all candidates.  Close apache/hive#5586
apache,iotdb,a54573a2afbe295ef218bcd910bb7354415e2f2d,https://github.com/apache/iotdb/commit/a54573a2afbe295ef218bcd910bb7354415e2f2d,Use DataNodeDevicePathCache when insert by sql (#14662)
